sample_date,site_id,lab_owner,analysis,enterococci_cfu_per_100ml,enterococci_cfu_per_100ml_numeric,sample_number
2006-09-06,CN04,MICRO,ENTERO,9,9,192579
2006-09-20,CN04,MICRO,ENTERO,7,7,192580
2006-10-04,CN04,MICRO,ENTERO,350,350,192581
2006-10-18,CN04,MICRO,ENTERO,97,97,192582
2006-11-01,CN04,MICRO,ENTERO,25,25,192583
2006-11-15,CN04,MICRO,ENTERO,10,10,192584
2006-11-29,CN04,MICRO,ENTERO,39,39,192585
2006-12-13,CN04,MICRO,ENTERO,5,5,192586
2006-12-27,CN04,MICRO,ENTERO,500,500,192587
2007-01-10,CN04,MICRO,ENTERO,11,11,192588
2007-01-24,CN04,MICRO,ENTERO,1,1,192589
2007-02-07,CN04,MICRO,ENTERO,18,18,192590
2007-02-21,CN04,MICRO,ENTERO,37,37,192591
2007-03-07,CN04,MICRO,ENTERO,1100,1100,192592
2007-04-04,CN04,MICRO,ENTERO,2,2,192593
2007-04-18,CN04,MICRO,ENTERO,39,39,192594
2007-05-02,CN04,MICRO,ENTERO,6,6,192595
2007-05-30,CN04,MICRO,ENTERO,48,48,192596
2007-09-05,CN04,MICRO,ENTERO,4,4,230495
2007-09-19,CN04,MICRO,ENTERO,6,6,230540
2007-10-03,CN04,MICRO,ENTERO,31,31,235403
2007-10-17,CN04,MICRO,ENTERO,<1,0.3333333333333333,242099
2007-10-31,CN04,MICRO,ENTERO,<1,0.3333333333333333,242160
2007-11-14,CN04,MICRO,ENTERO,11,11,288336
2007-11-28,CN04,MICRO,ENTERO,4,4,290394
2007-12-12,CN04,MICRO,ENTERO,<1,0.3333333333333333,295582
2008-01-09,CN04,MICRO,ENTERO,5,5,297818
2008-01-23,CN04,MICRO,ENTERO,91,91,299831
2008-02-06,CN04,MICRO,ENTERO,3,3,305220
2008-02-20,CN04,MICRO,ENTERO,8,8,307444
2008-03-05,CN04,MICRO,ENTERO,<1,0.3333333333333333,315670
2008-03-19,CN04,MICRO,ENTERO,50,50,318179
2008-04-02,CN04,MICRO,ENTERO,500,500,322165
2008-04-16,CN04,MICRO,ENTERO,16,16,325731
2008-04-30,CN04,MICRO,ENTERO,<1,0.3333333333333333,327630
2008-05-14,CN04,MICRO,ENTERO,39,39,329763
2008-05-28,CN04,MICRO,ENTERO,12,12,332155
2008-06-11,CN04,MICRO,ENTERO,700,700,334629
2008-06-25,CN04,MICRO,ENTERO,9,9,337782
2008-07-09,CN04,MICRO,ENTERO,200,200,340284
2008-07-23,CN04,MICRO,ENTERO,19,19,342635
2008-08-06,CN04,MICRO,ENTERO,3,3,344971
2008-08-20,CN04,MICRO,ENTERO,<1,0.3333333333333333,351927
2008-09-03,CN04,MICRO,ENTERO,17,17,374440
2008-09-17,CN04,MICRO,ENTERO,25,25,376819
2008-10-01,CN04,MICRO,ENTERO,<1,0.3333333333333333,383727
2008-10-15,CN04,MICRO,ENTERO,<1,0.3333333333333333,393088
2008-10-29,CN04,MICRO,ENTERO,19,19,406977
2008-11-12,CN04,MICRO,ENTERO,>5000,15000,410348
2008-11-26,CN04,MICRO,ENTERO,1,1,414434
2008-12-10,CN04,MICRO,ENTERO,34,34,419028
2008-12-22,CN04,MICRO,ENTERO,56,56,420493
2009-01-07,CN04,MICRO,ENTERO,46,46,421607
2009-01-21,CN04,MICRO,ENTERO,500,500,423882
2009-02-04,CN04,MICRO,ENTERO,41,41,426569
2009-02-18,CN04,MICRO,ENTERO,14,14,429115
2009-03-04,CN04,MICRO,ENTERO,73,73,431772
2009-03-18,CN04,MICRO,ENTERO,69,69,434365
2009-04-01,CN04,MICRO,ENTERO,3,3,436835
2009-04-15,CN04,MICRO,ENTERO,4,4,439875
2009-04-29,CN04,MICRO,ENTERO,26,26,441800
2009-05-13,CN04,MICRO,ENTERO,63,63,444049
2009-05-27,CN04,MICRO,ENTERO,34,34,446661
2009-06-10,CN04,MICRO,ENTERO,350,350,449100
2009-06-24,CN04,MICRO,ENTERO,900,900,451284
2009-07-08,CN04,MICRO,ENTERO,34,34,453462
2009-07-22,CN04,MICRO,ENTERO,50,50,456228
2009-08-05,CN04,MICRO,ENTERO,9,9,458311
2009-08-19,CN04,MICRO,ENTERO,350,350,460480
2009-09-02,CN04,MICRO,ENTERO,49,49,462886
2009-09-16,CN04,MICRO,ENTERO,1200,1200,465285
2009-09-30,CN04,MICRO,ENTERO,3,3,467369
2009-10-14,CN04,MICRO,ENTERO,1,1,476610
2009-10-28,CN04,MICRO,ENTERO,56,56,490660
2009-11-11,CN04,MICRO,ENTERO,>5000,15000,493062
2009-11-25,CN04,MICRO,ENTERO,2,2,495507
2009-12-09,CN04,MICRO,ENTERO,2,2,497991
2009-12-22,CN04,MICRO,ENTERO,1,1,499438
2010-01-06,CN04,MICRO,ENTERO,90,90,500656
2010-01-20,CN04,MICRO,ENTERO,<1,0.3333333333333333,502898
2010-02-03,CN04,MICRO,ENTERO,54,54,505446
2010-02-17,CN04,MICRO,ENTERO,3,3,508025
2010-03-03,CN04,MICRO,ENTERO,10,10,510549
2010-03-17,CN04,MICRO,ENTERO,50,50,512829
2010-03-30,CN04,MICRO,ENTERO,11,11,514511
2010-04-14,CN04,MICRO,ENTERO,5,5,516395
2010-04-28,CN04,MICRO,ENTERO,61,61,518195
2010-05-12,CN04,MICRO,ENTERO,26,26,520131
2010-05-26,CN04,MICRO,ENTERO,30,30,522298
2010-06-09,CN04,MICRO,ENTERO,500,500,524146
2010-06-23,CN04,MICRO,ENTERO,7,7,526058
2010-07-07,CN04,MICRO,ENTERO,4,4,528034
2010-07-21,CN04,MICRO,ENTERO,4,4,529959
2010-08-04,CN04,MICRO,ENTERO,1,1,532000
2010-08-18,CN04,MICRO,ENTERO,28,28,533743
2010-09-01,CN04,MICRO,ENTERO,11,11,535710
2010-09-15,CN04,MICRO,ENTERO,27,27,551296
2010-09-29,CN04,MICRO,ENTERO,<1,0.3333333333333333,553221
2010-10-13,CN04,MICRO,ENTERO,8,8,555706
2010-10-27,CN04,MICRO,ENTERO,3,3,558180
2010-11-10,CN04,MICRO,ENTERO,2,2,560378
2010-11-24,CN04,MICRO,ENTERO,7,7,562624
2010-12-08,CN04,MICRO,ENTERO,4,4,565230
2010-12-22,CN04,MICRO,ENTERO,150,150,576207
2011-01-05,CN04,MICRO,ENTERO,7,7,577558
2011-01-19,CN04,MICRO,ENTERO,15,15,579598
2011-02-02,CN04,MICRO,ENTERO,<1,0.3333333333333333,582226
2011-02-16,CN04,MICRO,ENTERO,4,4,584800
2011-03-02,CN04,MICRO,ENTERO,34,34,591746
2011-03-16,CN04,MICRO,ENTERO,300,300,594146
2011-03-30,CN04,MICRO,ENTERO,1450,1450,596457
2011-04-13,CN04,MICRO,ENTERO,6,6,598934
2011-04-28,CN04,MICRO,ENTERO,9,9,602345
2011-05-11,CN04,MICRO,ENTERO,600,600,604326
2011-05-25,CN04,MICRO,ENTERO,85,85,606700
2011-06-08,CN04,MICRO,ENTERO,5,5,609182
2011-06-22,CN04,MICRO,ENTERO,9,9,611391
2011-07-06,CN04,MICRO,ENTERO,1,1,614101
2011-07-20,CN04,MICRO,ENTERO,4,4,616895
2011-08-03,CN04,MICRO,ENTERO,7,7,619814
2011-08-17,CN04,MICRO,ENTERO,<1,0.3333333333333333,622262
2011-08-31,CN04,MICRO,ENTERO,12,12,625049
2011-09-14,CN04,MICRO,ENTERO,18,18,627686
2011-09-28,CN04,MICRO,ENTERO,9,9,630629
2011-10-12,CN04,MICRO,ENTERO,<1,0.3333333333333333,633740
2011-10-26,CN04,MICRO,ENTERO,1,1,636761
2011-11-09,CN04,MICRO,ENTERO,13,13,639534
2011-11-23,CN04,MICRO,ENTERO,1,1,642587
2011-12-07,CN04,MICRO,ENTERO,1,1,645689
2011-12-21,CN04,MICRO,ENTERO,93,93,648174
2012-01-04,CN04,MICRO,ENTERO,49,49,649698
2012-01-18,CN04,MICRO,ENTERO,3,3,651467
2012-02-01,CN04,MICRO,ENTERO,4,4,654747
2012-02-15,CN04,MICRO,ENTERO,1,1,657688
2012-02-29,CN04,MICRO,ENTERO,2,2,660876
2012-03-14,CN04,MICRO,ENTERO,3,3,663893
2012-03-28,CN04,MICRO,ENTERO,2,2,666510
2012-04-11,CN04,MICRO,ENTERO,29,29,668491
2012-04-25,CN04,MICRO,ENTERO,10,10,670844
2012-05-09,CN04,MICRO,ENTERO,5,5,673288
2012-05-23,CN04,MICRO,ENTERO,<1,0.3333333333333333,676016
2012-06-06,CN04,MICRO,ENTERO,31,31,678770
2012-06-20,CN04,MICRO,ENTERO,13,13,681298
2012-07-04,CN04,MICRO,ENTERO,14,14,683963
2012-07-18,CN04,MICRO,ENTERO,100,100,686480
2012-08-01,CN04,MICRO,ENTERO,2,2,689163
2012-08-15,CN04,MICRO,ENTERO,46,46,691528
2012-08-29,CN04,MICRO,ENTERO,11,11,694092
2012-09-12,CN04,MICRO,ENTERO,<1,0.3333333333333333,696688
2012-09-26,CN04,MICRO,ENTERO,<1,0.3333333333333333,698999
2012-10-10,CN04,MICRO,ENTERO,21,21,701586
2012-10-24,CN04,MICRO,ENTERO,1,1,704256
2012-11-07,CN04,MICRO,ENTERO,<1,0.3333333333333333,707083
2012-11-21,CN04,MICRO,ENTERO,2,2,709759
2012-12-05,CN04,MICRO,ENTERO,3,3,712339
2012-12-19,CN04,MICRO,ENTERO,1,1,714781
2013-01-02,CN04,MICRO,ENTERO,<1,0.3333333333333333,715512
2013-01-16,CN04,MICRO,ENTERO,1,1,717782
2013-01-30,CN04,MICRO,ENTERO,5,5,720348
2013-02-13,CN04,MICRO,ENTERO,5,5,722999
2013-02-27,CN04,MICRO,ENTERO,4,4,725538
2013-03-13,CN04,MICRO,ENTERO,26,26,728094
2013-03-27,CN04,MICRO,ENTERO,17,17,730188
2013-04-10,CN04,MICRO,ENTERO,13,13,732187
2013-04-24,CN04,MICRO,ENTERO,14,14,734633
2013-05-08,CN04,MICRO,ENTERO,96,96,736732
2013-05-22,CN04,MICRO,ENTERO,9,9,739264
2013-06-05,CN04,MICRO,ENTERO,47,47,741694
2013-06-19,CN04,MICRO,ENTERO,11,11,743978
2013-07-03,CN04,MICRO,ENTERO,<1,0.3333333333333333,746667
2013-07-17,CN04,MICRO,ENTERO,200,200,749069
2013-07-31,CN04,MICRO,ENTERO,9,9,751566
2013-08-14,CN04,MICRO,ENTERO,23,23,753817
2013-08-28,CN04,MICRO,ENTERO,54,54,756262
2013-09-11,CN04,MICRO,ENTERO,<1,0.3333333333333333,758654
2013-09-25,CN04,MICRO,ENTERO,2,2,760797
2013-10-09,CN04,MICRO,ENTERO,4,4,763484
2013-10-23,CN04,MICRO,ENTERO,<1,0.3333333333333333,766067
2013-11-06,CN04,MICRO,ENTERO,47,47,768576
2013-11-20,CN04,MICRO,ENTERO,2,2,771179
2013-12-04,CN04,MICRO,ENTERO,6,6,773900
2013-12-18,CN04,MICRO,ENTERO,<1,0.3333333333333333,776223
2014-01-02,CN04,MICRO,ENTERO,7,7,777847
2014-01-15,CN04,MICRO,ENTERO,<1,0.3333333333333333,779738
2014-01-29,CN04,MICRO,ENTERO,27,27,782425
2014-02-12,CN04,MICRO,ENTERO,2,2,785162
2014-02-26,CN04,MICRO,ENTERO,18,18,789961
2014-03-12,CN04,MICRO,ENTERO,7,7,792772
2014-03-26,CN04,MICRO,ENTERO,300,300,795428
2014-04-09,CN04,MICRO,ENTERO,9,9,798019
2014-04-23,CN04,MICRO,ENTERO,12,12,800072
2014-05-08,CN04,MICRO,ENTERO,4,4,802171
2014-05-21,CN04,MICRO,ENTERO,14,14,804558
2014-06-04,CN04,MICRO,ENTERO,3950,3950,807079
2014-06-18,CN04,MICRO,ENTERO,11,11,810212
2014-07-02,CN04,MICRO,ENTERO,2,2,813246
2014-07-16,CN04,MICRO,ENTERO,3,3,815589
2014-07-30,CN04,MICRO,ENTERO,6,6,817988
2014-08-13,CN04,MICRO,ENTERO,<1,0.3333333333333333,820576
2014-08-27,CN04,MICRO,ENTERO,250,250,823114
2014-09-10,CN04,MICRO,ENTERO,3,3,825279
2014-09-25,CN04,MICRO,ENTERO,2,2,827726
2014-10-08,CN04,MICRO,ENTERO,7,7,829794
2014-10-22,CN04,MICRO,ENTERO,28,28,832433
2014-11-05,CN04,MICRO,ENTERO,1,1,835130
2014-11-19,CN04,MICRO,ENTERO,1,1,837619
2014-12-03,CN04,MICRO,ENTERO,10,10,840118
2014-12-17,CN04,MICRO,ENTERO,37,37,842547
2014-12-30,CN04,MICRO,ENTERO,9,9,844099
2015-01-14,CN04,MICRO,ENTERO,17,17,846119
2015-01-28,CN04,MICRO,ENTERO,>5000,15000,848855
2015-02-11,CN04,MICRO,ENTERO,2,2,851584
2015-02-25,CN04,MICRO,ENTERO,1,1,854277
2015-03-11,CN04,MICRO,ENTERO,<1,0.3333333333333333,856958
2015-03-25,CN04,MICRO,ENTERO,<1,0.3333333333333333,859969
2015-04-08,CN04,MICRO,ENTERO,3,3,862377
2015-04-22,CN04,MICRO,ENTERO,3,3,864978
2015-05-06,CN04,MICRO,ENTERO,38,38,867184
2015-05-20,CN04,MICRO,ENTERO,3,3,869779
2015-06-03,CN04,MICRO,ENTERO,200,200,874159
2015-06-17,CN04,MICRO,ENTERO,26,26,876577
2015-07-01,CN04,MICRO,ENTERO,<1,0.3333333333333333,879119
2015-07-15,CN04,MICRO,ENTERO,1,1,881307
2015-07-29,CN04,MICRO,ENTERO,7,7,883578
2015-08-12,CN04,MICRO,ENTERO,12,12,885956
2015-08-26,CN04,MICRO,ENTERO,13,13,888273
2015-09-09,CN04,MICRO,ENTERO,2,2,890628
2015-09-23,CN04,MICRO,ENTERO,7,7,893140
2015-10-07,CN04,MICRO,ENTERO,6,6,895453
2015-10-21,CN04,MICRO,ENTERO,47,47,897899
2015-11-04,CN04,MICRO,ENTERO,4,4,900908
2015-11-18,CN04,MICRO,ENTERO,<1,0.3333333333333333,903636
2015-12-02,CN04,MICRO,ENTERO,9,9,906386
2015-12-29,CN04,MICRO,ENTERO,121,121,911053
2016-01-06,CN04,MICRO,ENTERO,15,15,912327
2016-01-13,CN04,MICRO,ENTERO,12,12,913667
2016-01-27,CN04,MICRO,ENTERO,1,1,916649
2016-02-10,CN04,MICRO,ENTERO,2,2,919380
2016-02-24,CN04,MICRO,ENTERO,1,1,921889
2016-03-09,CN04,MICRO,ENTERO,5,5,924647
2016-03-22,CN04,MICRO,ENTERO,9,9,926825
2016-04-06,CN04,MICRO,ENTERO,<1,0.3333333333333333,929568
2016-04-20,CN04,MICRO,ENTERO,1,1,932251
2016-05-04,CN04,MICRO,ENTERO,10,10,934388
2016-05-18,CN04,MICRO,ENTERO,1,1,936911
2016-06-01,CN04,MICRO,ENTERO,63,63,939703
2016-06-15,CN04,MICRO,ENTERO,40,40,942280
2016-06-29,CN04,MICRO,ENTERO,4,4,944804
2016-07-13,CN04,MICRO,ENTERO,1,1,947231
2016-07-27,CN04,MICRO,ENTERO,76,76,949820
2016-08-10,CN04,MICRO,ENTERO,3,3,951925
2016-08-24,CN04,MICRO,ENTERO,3,3,954697
2016-09-07,CN04,MICRO,ENTERO,1,1,957112
2016-09-21,CN04,MICRO,ENTERO,<1,0.3333333333333333,959502
2016-10-05,CN04,MICRO,ENTERO,1,1,961967
2016-10-19,CN04,MICRO,ENTERO,<1,0.3333333333333333,964735
2016-11-02,CN04,MICRO,ENTERO,1,1,967125
2016-11-16,CN04,MICRO,ENTERO,4,4,969758
2016-11-30,CN04,MICRO,ENTERO,1,1,972585
2016-12-14,CN04,MICRO,ENTERO,10,10,975192
2016-12-29,CN04,MICRO,ENTERO,1,1,976950
2017-01-11,CN04,MICRO,ENTERO,20,20,979303
2017-01-25,CN04,MICRO,ENTERO,5,5,981859
2017-02-08,CN04,MICRO,ENTERO,1,1,984548
2017-02-22,CN04,MICRO,ENTERO,>150,450,987093
2017-03-08,CN04,MICRO,ENTERO,3,3,989871
2017-03-22,CN04,MICRO,ENTERO,1,1,991987
2017-04-05,CN04,MICRO,ENTERO,2,2,994987
2017-04-19,CN04,MICRO,ENTERO,6,6,997193
2017-05-03,CN04,MICRO,ENTERO,5,5,999181
2017-05-17,CN04,MICRO,ENTERO,6,6,1001776
2017-05-31,CN04,MICRO,ENTERO,50,50,1004556
2017-06-14,CN04,MICRO,ENTERO,18,18,1006947
2017-06-28,CN04,MICRO,ENTERO,58,58,1009646
2017-07-12,CN04,MICRO,ENTERO,7,7,1011920
2017-07-26,CN04,MICRO,ENTERO,6,6,1014561
2017-08-10,CN04,MICRO,ENTERO,15,15,1016981
2017-08-23,CN04,MICRO,ENTERO,1,1,1019497
2017-09-06,CN04,MICRO,ENTERO,4,4,1022269
2017-09-20,CN04,MICRO,ENTERO,5,5,1025265
2017-10-04,CN04,MICRO,ENTERO,29,29,1027905
2017-10-18,CN04,MICRO,ENTERO,<1,0.3333333333333333,1030005
2017-11-01,CN04,MICRO,ENTERO,7,7,1032553
2017-11-15,CN04,MICRO,ENTERO,6,6,1035298
2017-11-29,CN04,MICRO,ENTERO,50,50,1037789
2017-12-13,CN04,MICRO,ENTERO,22,22,1040586
2017-12-28,CN04,MICRO,ENTERO,10,10,1042474
2018-01-10,CN04,MICRO,ENTERO,3,3,1045034
2018-01-24,CN04,MICRO,ENTERO,14,14,1048244
2018-02-07,CN04,MICRO,ENTERO,8,8,1050758
2018-02-21,CN04,MICRO,ENTERO,11,11,1053530
2018-03-07,CN04,MICRO,ENTERO,1,1,1056198
2018-03-22,CN04,MICRO,ENTERO,15,15,1059041
2018-04-04,CN04,MICRO,ENTERO,11,11,1060959
2018-04-18,CN04,MICRO,ENTERO,45,45,1063812
2018-05-02,CN04,MICRO,ENTERO,9,9,1065885
2018-05-16,CN04,MICRO,ENTERO,57,57,1068798
2018-05-30,CN04,MICRO,ENTERO,12,12,1071249
2018-06-13,CN04,MICRO,ENTERO,82,82,1074159
2018-06-27,CN04,MICRO,ENTERO,200,200,1076530
2018-07-11,CN04,MICRO,ENTERO,1,1,1079416
2018-07-25,CN04,MICRO,ENTERO,9,9,1082276
2018-08-08,CN04,MICRO,ENTERO,6,6,1084718
2018-08-22,CN04,MICRO,ENTERO,<1,0.3333333333333333,1087285
2018-09-05,CN04,MICRO,ENTERO,8,8,1089727
2018-09-19,CN04,MICRO,ENTERO,150,150,1092305
2018-10-03,CN04,MICRO,ENTERO,<1,0.3333333333333333,1095068
2018-10-17,CN04,MICRO,ENTERO,2,2,1097600
2018-10-31,CN04,MICRO,ENTERO,6,6,1100254
2018-11-14,CN04,MICRO,ENTERO,1,1,1102858
2018-11-28,CN04,MICRO,ENTERO,1,1,1105557
2018-12-12,CN04,MICRO,ENTERO,3,3,1107940
2018-12-17,CN04,MICRO,ENTERO,34,34,1108880
2019-01-09,CN04,MICRO,ENTERO,50,50,1112238
2019-01-23,CN04,MICRO,ENTERO,20,20,1114740
2019-02-06,CN04,MICRO,ENTERO,8,8,1117720
2019-02-20,CN04,MICRO,ENTERO,71,71,1120249
2019-03-06,CN04,MICRO,ENTERO,5,5,1122903
2019-03-20,CN04,MICRO,ENTERO,56,56,1125549
2019-04-03,CN04,MICRO,ENTERO,1,1,1128003
2019-04-16,CN04,MICRO,ENTERO,5,5,1130313
2019-05-02,CN04,MICRO,ENTERO,300,300,1132915
2019-05-15,CN04,MICRO,ENTERO,16,16,1135160
2019-05-29,CN04,MICRO,ENTERO,5,5,1137548
2019-06-12,CN04,MICRO,ENTERO,71,71,1140308
2019-06-26,CN04,MICRO,ENTERO,5,5,1142951
2019-07-10,CN04,MICRO,ENTERO,3,3,1145425
2019-07-24,CN04,MICRO,ENTERO,150,150,1148126
2019-08-06,CN04,MICRO,ENTERO,2,2,1150380
2019-08-21,CN04,MICRO,ENTERO,1,1,1152985
2019-09-04,CN04,MICRO,ENTERO,4,4,1155501
2019-09-18,CN04,MICRO,ENTERO,<1,0.3333333333333333,1158095
2019-10-02,CN04,MICRO,ENTERO,4,4,1160599
2019-10-16,CN04,MICRO,ENTERO,<1,0.3333333333333333,1163197
2019-10-30,CN04,MICRO,ENTERO,4,4,1165954
2019-11-13,CN04,MICRO,ENTERO,1,1,1168791
2019-11-27,CN04,MICRO,ENTERO,14,14,1171208
2019-12-11,CN04,MICRO,ENTERO,5,5,1173832
2019-12-22,CN04,MICRO,ENTERO,15,15,1175969
2020-01-08,CN04,MICRO,ENTERO,14,14,1178327
2020-01-22,CN04,MICRO,ENTERO,20,20,1180979
2020-02-05,CN04,MICRO,ENTERO,19,19,1183621
2020-02-19,CN04,MICRO,ENTERO,1,1,1186350
2020-03-04,CN04,MICRO,ENTERO,18,18,1189103
2020-03-18,CN04,MICRO,ENTERO,2,2,1191753
2020-06-10,CN04,MICRO,ENTERO,350,350,1203268
2020-06-25,CN04,MICRO,ENTERO,30,30,1205544
2020-07-08,CN04,MICRO,ENTERO,15,15,1207610
2020-07-22,CN04,MICRO,ENTERO,9,9,1209841
2020-08-05,CN04,MICRO,ENTERO,80,80,1212030
2020-08-19,CN04,MICRO,ENTERO,36,36,1213961
2020-09-02,CN04,MICRO,ENTERO,4,4,1216436
2020-09-16,CN04,MICRO,ENTERO,20,20,1218928
2020-09-30,CN04,MICRO,ENTERO,>5000,15000,1221272
2020-10-14,CN04,MICRO,ENTERO,<1,0.3333333333333333,1223673
2020-10-28,CN04,MICRO,ENTERO,<1,0.3333333333333333,1226234
2020-11-11,CN04,MICRO,ENTERO,10,10,1228814
2020-11-25,CN04,MICRO,ENTERO,79,79,1231463
2020-12-09,CN04,MICRO,ENTERO,>100,300,1234194
2020-12-23,CN04,MICRO,ENTERO,<1,0.3333333333333333,1236977
2021-01-06,CN04,MICRO,ENTERO,2,2,1238773
2021-01-20,CN04,MICRO,ENTERO,109,109,1241571
2021-02-03,CN04,MICRO,ENTERO,4,4,1243802
2021-02-19,CN04,MICRO,ENTERO,>100,300,1246927
2021-03-03,CN04,MICRO,ENTERO,30,30,1249046
2021-03-17,CN04,MICRO,ENTERO,54,54,1251398
2021-03-31,CN04,MICRO,ENTERO,29,29,1254178
2021-04-14,CN04,MICRO,ENTERO,6,6,1256560
2021-05-07,CN04,MICRO,ENTERO,53,53,1260919
2021-05-12,CN04,MICRO,ENTERO,31,31,1261731
2021-05-26,CN04,MICRO,ENTERO,11,11,1264485
2021-06-09,CN04,MICRO,ENTERO,>100,300,1266900
2021-06-23,CN04,MICRO,ENTERO,136,136,1269562
2021-07-07,CN04,MICRO,ENTERO,11,11,1272034
2021-07-21,CN04,MICRO,ENTERO,500,500,1274709
2021-08-04,CN04,MICRO,ENTERO,3,3,1277228
2021-08-18,CN04,MICRO,ENTERO,42,42,1279852
2021-09-01,CN04,MICRO,ENTERO,8,8,1282677
2021-09-15,CN04,MICRO,ENTERO,1,1,1285196
2021-09-29,CN04,MICRO,ENTERO,3,3,1287692
2021-10-13,CN04,MICRO,ENTERO,<1,0.3333333333333333,1290160
2021-10-27,CN04,MICRO,ENTERO,9,9,1293070
2021-11-10,CN04,MICRO,ENTERO,<1,0.3333333333333333,1295507
2021-11-24,CN04,MICRO,ENTERO,<10,3.3333333333333335,1298263
2021-12-08,CN04,MICRO,ENTERO,<10,3.3333333333333335,1301001
2021-12-22,CN04,MICRO,ENTERO,40,40,1303929
2022-01-05,CN04,MICRO,ENTERO,<10,3.3333333333333335,1307062
2022-01-19,CN04,MICRO,ENTERO,50,50,1310096
2022-02-02,CN04,MICRO,ENTERO,830,830,1313084
2022-02-16,CN04,MICRO,ENTERO,60,60,1316077
2022-12-07,CN04,MICRO,ENTERO,44,44,1375480
2023-01-18,CN04,MICRO,ENTERO,1986,1986,1383748
2023-02-15,CN04,MICRO,ENTERO,>2419,7257,1389618
2024-10-09,CN04,MICRO,ENTERO,<10,3.3333333333333335,1511552
2024-10-23,CN04,MICRO,ENTERO_E,10,10,1514275
2024-11-06,CN04,MICRO,ENTERO_E,41,41,1517084
2007-07-25,CN05,MICRO,ENTERO,200,200,120207
2007-08-08,CN05,MICRO,ENTERO,21,21,181964
2007-08-22,CN05,MICRO,ENTERO,9,9,182013
2005-08-24,CN05,MICRO,ENTERO,3,3,193496
2005-09-07,CN05,MICRO,ENTERO,1,1,193497
2005-09-21,CN05,MICRO,ENTERO,7,7,193498
2005-10-05,CN05,MICRO,ENTERO,1,1,193499
2005-10-19,CN05,MICRO,ENTERO,6,6,193500
2005-11-02,CN05,MICRO,ENTERO,39,39,193501
2005-11-16,CN05,MICRO,ENTERO,<1,0.3333333333333333,193502
2005-11-30,CN05,MICRO,ENTERO,4,4,193503
2005-12-14,CN05,MICRO,ENTERO,20,20,193504
2005-12-28,CN05,MICRO,ENTERO,59,59,193505
2006-01-11,CN05,MICRO,ENTERO,<1,0.3333333333333333,193506
2006-01-25,CN05,MICRO,ENTERO,20,20,193507
2006-02-08,CN05,MICRO,ENTERO,83,83,193508
2006-02-22,CN05,MICRO,ENTERO,>5000,15000,193509
2006-03-08,CN05,MICRO,ENTERO,4,4,193510
2006-03-22,CN05,MICRO,ENTERO,>5000,15000,193511
2006-04-05,CN05,MICRO,ENTERO,650,650,193512
2006-04-19,CN05,MICRO,ENTERO,46,46,193513
2006-05-03,CN05,MICRO,ENTERO,5600,5600,193514
2006-05-17,CN05,MICRO,ENTERO,6400,6400,193515
2006-05-31,CN05,MICRO,ENTERO,>5000,15000,193516
2006-06-14,CN05,MICRO,ENTERO,35,35,193517
2006-06-28,CN05,MICRO,ENTERO,900,900,193518
2006-07-12,CN05,MICRO,ENTERO,14,14,193519
2006-07-26,CN05,MICRO,ENTERO,2,2,193520
2006-08-23,CN05,MICRO,ENTERO,<1,0.3333333333333333,193521
2006-09-06,CN05,MICRO,ENTERO,1,1,193522
2006-09-20,CN05,MICRO,ENTERO,3,3,193523
2006-10-04,CN05,MICRO,ENTERO,13,13,193524
2006-10-18,CN05,MICRO,ENTERO,1,1,193525
2006-11-01,CN05,MICRO,ENTERO,9,9,193526
2006-11-15,CN05,MICRO,ENTERO,17,17,193527
2006-11-29,CN05,MICRO,ENTERO,2,2,193528
2006-12-13,CN05,MICRO,ENTERO,60,60,193529
2006-12-27,CN05,MICRO,ENTERO,350,350,193530
2007-01-10,CN05,MICRO,ENTERO,2,2,193531
2007-01-24,CN05,MICRO,ENTERO,8,8,193532
2007-02-07,CN05,MICRO,ENTERO,32,32,193533
2007-02-21,CN05,MICRO,ENTERO,110,110,193534
2007-03-07,CN05,MICRO,ENTERO,4,4,193535
2007-04-04,CN05,MICRO,ENTERO,3700,3700,193536
2007-04-18,CN05,MICRO,ENTERO,700,700,193537
2007-05-02,CN05,MICRO,ENTERO,1,1,193538
2007-05-16,CN05,MICRO,ENTERO,53,53,193539
2007-05-30,CN05,MICRO,ENTERO,100,100,193540
2007-09-05,CN05,MICRO,ENTERO,9,9,230496
2007-09-19,CN05,MICRO,ENTERO,1,1,230541
2007-10-03,CN05,MICRO,ENTERO,6,6,235404
2007-10-17,CN05,MICRO,ENTERO,<1,0.3333333333333333,242100
2007-10-31,CN05,MICRO,ENTERO,<1,0.3333333333333333,242162
2007-11-14,CN05,MICRO,ENTERO,50,50,288334
2007-11-28,CN05,MICRO,ENTERO,<1,0.3333333333333333,290383
2007-12-12,CN05,MICRO,ENTERO,11,11,295581
2008-01-09,CN05,MICRO,ENTERO,4,4,297817
2008-01-23,CN05,MICRO,ENTERO,12,12,299833
2008-02-06,CN05,MICRO,ENTERO,<1,0.3333333333333333,305219
2008-02-20,CN05,MICRO,ENTERO,1,1,307445
2008-03-05,CN05,MICRO,ENTERO,2,2,315669
2008-03-19,CN05,MICRO,ENTERO,26,26,318180
2008-04-02,CN05,MICRO,ENTERO,<1,0.3333333333333333,322166
2008-04-16,CN05,MICRO,ENTERO,2,2,325727
