"site_order","site_description","site_id","category","coastline","long","lat","active","site_id-2","sample_date","sample_time","analysis_completed","sample_temp_c","censored_value","numeric_value","filename","lab_code","monitoring_group"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2024-11-26",NULL,"2024-11-28","4","29","29","2024-11-26 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2024-11-26","10:58:00","2024-11-28","7.1","55","55","2024-11-26_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2024-11-26","10:39:00","2024-11-28","7.1","19","19","2024-11-26_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2024-11-26","10:36:00","2024-11-28","7.1","13","13","2024-11-26_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2024-11-25",NULL,"2024-11-27","4.5","4","4","2024-11-25 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2024-11-25",NULL,"2024-11-27","4.5","43","43","2024-11-25 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2024-11-25","11:01:00","2024-11-27","9","3","3","2024-11-25_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2024-11-25","10:49:00","2024-11-27","9","ND","0","2024-11-25_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2024-11-25","10:45:00","2024-11-27","9","ND","0","2024-11-25_WALAB_Atlantic.pdf","WLAB","daily"
"34","Hout Bay Chapmans Peak","XCN10","Recreational Node","Atlantic","18.3602","-34.04781667","True","XCN10","2024-11-25","09:55:00","2024-11-27","9","171","171","2024-11-25_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2024-11-22",NULL,"2024-11-24","6","1","1","2024-11-22 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2024-11-22",NULL,"2024-11-24","6","2","2","2024-11-22 Strand WALAB.pdf","WLAB","daily"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2024-11-22","11:35:00","2024-11-24","2.9","116","116","2024-11-22_WALAB_Atlantic.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2024-11-22","11:12:00","2024-11-24","2.9","3","3","2024-11-22_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2024-11-22","10:54:00","2024-11-24","2.9","ND","0","2024-11-22_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2024-11-22","10:50:00","2024-11-24","2.9","1","1","2024-11-22_WALAB_Atlantic.pdf","WLAB","daily"
"33","Hout Bay Mariners Wharf","HB13","Recreational Node","Atlantic","18.34918168","-34.04741935","True","HB13","2024-11-22","10:22:00","2024-11-24","2.9","9","9","2024-11-22_WALAB_Atlantic.pdf","WLAB","daily"
"34","Hout Bay Chapmans Peak","XCN10","Recreational Node","Atlantic","18.3602","-34.04781667","True","XCN10","2024-11-22","10:10:00","2024-11-24","2.9","4","4","2024-11-22_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2024-11-21",NULL,"2024-11-23","3.6","2","2","2024-11-21 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2024-11-21",NULL,"2024-11-23","3.6","5","5","2024-11-21 Strand WALAB.pdf","WLAB","daily"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2024-11-21","12:13:00","2024-11-23","6","ND","0","2024-11-21_WALAB_Atlantic.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2024-11-21","11:51:00","2024-11-23","6","2","2","2024-11-21_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2024-11-21","11:39:00","2024-11-23","6","ND","0","2024-11-21_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2024-11-21","11:35:00","2024-11-23","6","3","3","2024-11-21_WALAB_Atlantic.pdf","WLAB","daily"
"33","Hout Bay Mariners Wharf","HB13","Recreational Node","Atlantic","18.34918168","-34.04741935","True","HB13","2024-11-21","11:07:00","2024-11-23","6","6","6","2024-11-21_WALAB_Atlantic.pdf","WLAB","daily"
"34","Hout Bay Chapmans Peak","XCN10","Recreational Node","Atlantic","18.3602","-34.04781667","True","XCN10","2024-11-21","10:54:00","2024-11-23","6","13","13","2024-11-21_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2024-11-20",NULL,"2024-11-22","11","1","1","2024-11-20 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2024-11-20",NULL,"2024-11-22","11","2","2","2024-11-20 Strand WALAB.pdf","WLAB","daily"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2024-11-20","11:42:00","2024-11-22","6.5","4","4","2024-11-20_WALAB_Atlantic.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2024-11-20","11:13:00","2024-11-22","6.5","ND","0","2024-11-20_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2024-11-20","10:53:00","2024-11-22","6.5","ND","0","2024-11-20_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2024-11-20","10:48:00","2024-11-22","6.5","2","2","2024-11-20_WALAB_Atlantic.pdf","WLAB","daily"
"33","Hout Bay Mariners Wharf","HB13","Recreational Node","Atlantic","18.34918168","-34.04741935","True","HB13","2024-11-20","10:16:00","2024-11-22","6.5","26","26","2024-11-20_WALAB_Atlantic.pdf","WLAB","daily"
"34","Hout Bay Chapmans Peak","XCN10","Recreational Node","Atlantic","18.3602","-34.04781667","True","XCN10","2024-11-20","10:03:00","2024-11-22","6.5","17","17","2024-11-20_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2024-11-19",NULL,"2024-11-21","9.5","2","2","2024-11-19 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2024-11-19",NULL,"2024-11-21","9.5","4","4","2024-11-19 Strand WALAB.pdf","WLAB","daily"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2024-11-19","13:17:00","2024-11-21","6.8","ND","0","2024-11-19_WALAB_Atlantic.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2024-11-19","12:44:00","2024-11-21","6.8","ND","0","2024-11-19_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2024-11-19","12:25:00","2024-11-21","6.8","1","1","2024-11-19_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2024-11-19","12:20:00","2024-11-21","6.8","6","6","2024-11-19_WALAB_Atlantic.pdf","WLAB","daily"
"33","Hout Bay Mariners Wharf","HB13","Recreational Node","Atlantic","18.34918168","-34.04741935","True","HB13","2024-11-19","11:56:00","2024-11-21","6.8","12","12","2024-11-19_WALAB_Atlantic.pdf","WLAB","daily"
"34","Hout Bay Chapmans Peak","XCN10","Recreational Node","Atlantic","18.3602","-34.04781667","True","XCN10","2024-11-19","11:25:00","2024-11-21","6.8","16","16","2024-11-19_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2024-11-18",NULL,"2024-11-20","6","7","7","2024-11-18 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2024-11-18",NULL,"2024-11-20","6","2","2","2024-11-18 Strand WALAB.pdf","WLAB","daily"
"34","Hout Bay Chapmans Peak","XCN10","Recreational Node","Atlantic","18.3602","-34.04781667","True","XCN10","2024-11-18","11:05:00","2024-11-20","6.4","19","19","2024-11-18_WALAB_Atlantic.pdf","WLAB","daily"
"33","Hout Bay Mariners Wharf","HB13","Recreational Node","Atlantic","18.34918168","-34.04741935","True","HB13","2024-11-18","10:55:00","2024-11-20","6.4","8","8","2024-11-18_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2024-11-18","10:20:00","2024-11-20","6.4","ND","0","2024-11-18_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2024-11-18","10:15:00","2024-11-20","6.4","ND","0","2024-11-18_WALAB_Atlantic.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2024-11-18","10:05:00","2024-11-20","6.4","2","2","2024-11-18_WALAB_Atlantic.pdf","WLAB","daily"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2024-11-18","09:40:00","2024-11-20","6.4","ND","0","2024-11-18_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2024-11-15",NULL,"2024-11-17","4.7","2","2","2024-11-15 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2024-11-15",NULL,"2024-11-17","4.7","3","3","2024-11-15 Strand WALAB.pdf","WLAB","daily"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2024-11-15","13:15:00","2024-11-17","3.5","7","7","2024-11-15_WALAB_Atlantic.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2024-11-15","12:50:00","2024-11-17","3.5","3","3","2024-11-15_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2024-11-15","12:34:00","2024-11-17","3.5","3","3","2024-11-15_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2024-11-15","12:30:00","2024-11-17","3.5","1","1","2024-11-15_WALAB_Atlantic.pdf","WLAB","daily"
"33","Hout Bay Mariners Wharf","HB13","Recreational Node","Atlantic","18.34918168","-34.04741935","True","HB13","2024-11-15","11:52:00","2024-11-17","3.5","6","6","2024-11-15_WALAB_Atlantic.pdf","WLAB","daily"
"34","Hout Bay Chapmans Peak","XCN10","Recreational Node","Atlantic","18.3602","-34.04781667","True","XCN10","2024-11-15","11:41:00","2024-11-17","3.5","48","48","2024-11-15_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2024-11-14",NULL,"2024-11-16","7.3","32","32","2024-11-14 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2024-11-14",NULL,"2024-11-16","7.3","25","25","2024-11-14 Strand WALAB.pdf","WLAB","daily"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2024-11-14","10:56:00","2024-11-16","4.8","9","9","2024-11-14_WALAB_Atlantic.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2024-11-14","10:31:00","2024-11-16","4.8","ND","0","2024-11-14_WALAB_Atlantic.pdf","WLAB","daily"
"33","Hout Bay Mariners Wharf","HB13","Recreational Node","Atlantic","18.34918168","-34.04741935","True","HB13","2024-11-14","09:50:00","2024-11-16","4.8","4","4","2024-11-14_WALAB_Atlantic.pdf","WLAB","daily"
"34","Hout Bay Chapmans Peak","XCN10","Recreational Node","Atlantic","18.3602","-34.04781667","True","XCN10","2024-11-14","09:40:00","2024-11-16","4.8","56","56","2024-11-14_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2024-11-14","09:21:00","2024-11-16","4.8","ND","0","2024-11-14_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2024-11-14","09:17:00","2024-11-16","4.8","1","1","2024-11-14_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2024-11-13",NULL,"2024-11-15","5.5","11","11","2024-11-13 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2024-11-13",NULL,"2024-11-15","5.5","7","7","2024-11-13 Strand WALAB.pdf","WLAB","daily"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2024-11-13","10:15:00","2024-11-15","8","73","73","2024-11-13_WALAB_Atlantic.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2024-11-13","09:53:00","2024-11-15","8","39","39","2024-11-13_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2024-11-13","09:39:00","2024-11-15","8","2","2","2024-11-13_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2024-11-13","09:36:00","2024-11-15","8","1","1","2024-11-13_WALAB_Atlantic.pdf","WLAB","daily"
"33","Hout Bay Mariners Wharf","HB13","Recreational Node","Atlantic","18.34918168","-34.04741935","True","HB13","2024-11-13","09:08:00","2024-11-15","8","15","15","2024-11-13_WALAB_Atlantic.pdf","WLAB","daily"
"34","Hout Bay Chapmans Peak","XCN10","Recreational Node","Atlantic","18.3602","-34.04781667","True","XCN10","2024-11-13","08:59:00","2024-11-15","8","2","2","2024-11-13_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2024-11-12",NULL,"2024-11-14","5.2","31","31","2024-11-12 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2024-11-12",NULL,"2024-11-14","5.2","45","45","2024-11-12 Strand WALAB.pdf","WLAB","daily"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2024-11-12","10:27:00","2024-11-14","8.5","ND","0","2024-11-12_WALAB_Atlantic.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2024-11-12","09:31:00","2024-11-14","8.5","1","1","2024-11-12_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2024-11-12","09:20:00","2024-11-14","8.5","3","3","2024-11-12_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2024-11-12","09:09:00","2024-11-14","8.5","2","2","2024-11-12_WALAB_Atlantic.pdf","WLAB","daily"
"33","Hout Bay Mariners Wharf","HB13","Recreational Node","Atlantic","18.34918168","-34.04741935","True","HB13","2024-11-12","08:21:00","2024-11-14","8.5","24","24","2024-11-12_WALAB_Atlantic.pdf","WLAB","daily"
"34","Hout Bay Chapmans Peak","XCN10","Recreational Node","Atlantic","18.3602","-34.04781667","True","XCN10","2024-11-12","08:11:00","2024-11-14","8.5","16","16","2024-11-12_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2024-11-11",NULL,"2024-11-13","8","22","22","2024-11-11 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2024-11-11",NULL,"2024-11-13","8","5","5","2024-11-11 Strand WALAB.pdf","WLAB","daily"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2024-11-11","10:20:00","2024-11-13","6.3","1","1","2024-11-11_WALAB_Atlantic.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2024-11-11","10:00:00","2024-11-13","6.3","3","3","2024-11-11_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2024-11-11","09:40:00","2024-11-13","6.3","2","2","2024-11-11_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2024-11-11","09:36:00","2024-11-13","6.3","35","35","2024-11-11_WALAB_Atlantic.pdf","WLAB","daily"
"33","Hout Bay Mariners Wharf","HB13","Recreational Node","Atlantic","18.34918168","-34.04741935","True","HB13","2024-11-11","09:17:00","2024-11-13","6.3","29","29","2024-11-11_WALAB_Atlantic.pdf","WLAB","daily"
"34","Hout Bay Chapmans Peak","XCN10","Recreational Node","Atlantic","18.3602","-34.04781667","True","XCN10","2024-11-11","09:07:00","2024-11-13","6.3","4","4","2024-11-11_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2024-11-08",NULL,"2024-11-10","4.6","9","9","2024-11-08 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2024-11-08",NULL,"2024-11-10","4.6","14","14","2024-11-08 Strand WALAB.pdf","WLAB","daily"
